"ContentTypeId","Title","_ModerationComments","File_x0020_Type","_ColorHex","_ColorTag","_Emoji","ComplianceAssetId","Prazo","responsavel_matricula","status_submit","codigo_etiqueta","descricao_submit","tarefa_id","etiqueta_id","responsavel365","criador_matricula","AnexosHTML","ID","Modified","Created","Author","Editor","_HasCopyDestinations","_CopySource","owshiddenversion","WorkflowVersion","_UIVersion","_UIVersionString","Attachments","_ModerationStatus","InstanceID","Order","GUID","WorkflowInstanceID","FileRef","FileDirRef","Last_x0020_Modified","Created_x0020_Date","FSObjType","SortBehavior","FileLeafRef","UniqueId","ParentUniqueId","SyncClientId","ProgId","ScopeId","MetaInfo","_Level","_IsCurrentVersion","ItemChildCount","FolderChildCount","Restricted","OriginatorId","NoExecute","ContentVersion","_ComplianceFlags","_ComplianceTag","_ComplianceTagWrittenTime","_ComplianceTagUserId","AccessPolicy","_VirusStatus","_VirusVendorID","_VirusInfo","_RansomwareAnomalyMetaInfo","_DraftOwnerId","AppAuthor","AppEditor","SMTotalSize","SMLastModifiedDate","SMTotalFileStreamSize","SMTotalFileCount","_CommentFlags","_CommentCount"
"0x01006CB066853BDEA2408B767566405CF65D00125650AF1F7ED541BD977FA960502BB6","Regular",,,,,,,"05/11/2024 16:13:00","1528","200","86","Inserido com Sucesso no Helpdesk","9238","37",,,,"54","29/10/2024 16:16:30","29/10/2024 16:15:10","Microsoft.SharePoint.Client.FieldUserValue","Microsoft.SharePoint.Client.FieldUserValue",,,"2","1","1024","2.0","False","0",,"5400","3e37be7a-9563-4974-b032-f548dfa0babc",,"/sites/App5S/Lists/Tratativas/54_.000","/sites/App5S/Lists/Tratativas","2024-10-29T16:15:10Z","2024-10-29T16:15:10Z","0","Microsoft.SharePoint.Client.FieldLookupValue","54_.000","f9decb8f-e906-4c52-8015-125208740d35","{465066B6-F61D-407B-8D05-5059D7907D09}","Microsoft.SharePoint.Client.FieldLookupValue","","{A234DF3A-9F10-49AD-933B-2E1CC1070A95}","","1","True","0","0","","","0","0","","","","","","","","","","","Microsoft.SharePoint.Client.FieldLookupValue","Microsoft.SharePoint.Client.FieldLookupValue","Microsoft.SharePoint.Client.FieldLookupValue","2024-10-29T16:16:30Z","0","Microsoft.SharePoint.Client.FieldLookupValue","",""
"0x01006CB066853BDEA2408B767566405CF65D00125650AF1F7ED541BD977FA960502BB6","Regular",,,,,,,"05/11/2024 16:39:00","1528","200","83","Inserido com Sucesso no Helpdesk","9240","33",,,,"55","29/10/2024 16:40:17","29/10/2024 16:39:38","Microsoft.SharePoint.Client.FieldUserValue","Microsoft.SharePoint.Client.FieldUserValue",,,"2","1","1024","2.0","False","0",,"5500","0096bdea-d4ef-4d3b-8dd2-6dbb127f9524",,"/sites/App5S/Lists/Tratativas/55_.000","/sites/App5S/Lists/Tratativas","2024-10-29T16:39:38Z","2024-10-29T16:39:38Z","0","Microsoft.SharePoint.Client.FieldLookupValue","55_.000","ca28f7aa-4229-4540-bc19-cc2cf833b27b","{465066B6-F61D-407B-8D05-5059D7907D09}","Microsoft.SharePoint.Client.FieldLookupValue","","{A234DF3A-9F10-49AD-933B-2E1CC1070A95}","","1","True","0","0","","","0","0","","","","","","","","","","","Microsoft.SharePoint.Client.FieldLookupValue","Microsoft.SharePoint.Client.FieldLookupValue","Microsoft.SharePoint.Client.FieldLookupValue","2024-10-29T16:40:17Z","0","Microsoft.SharePoint.Client.FieldLookupValue","",""
"0x01006CB066853BDEA2408B767566405CF65D00125650AF1F7ED541BD977FA960502BB6","Regular",,,,,,,"05/11/2024 16:42:00","199","200","52","Inserido com Sucesso no Helpdesk","9241","38",,,,"56","29/10/2024 16:43:59","29/10/2024 16:42:54","Microsoft.SharePoint.Client.FieldUserValue","Microsoft.SharePoint.Client.FieldUserValue",,,"2","1","1024","2.0","False","0",,"5600","8b0a1099-857f-49d4-a13e-5290bb638e4a",,"/sites/App5S/Lists/Tratativas/56_.000","/sites/App5S/Lists/Tratativas","2024-10-29T16:42:54Z","2024-10-29T16:42:54Z","0","Microsoft.SharePoint.Client.FieldLookupValue","56_.000","990d34e1-eb35-47b7-b040-d7c400665b0e","{465066B6-F61D-407B-8D05-5059D7907D09}","Microsoft.SharePoint.Client.FieldLookupValue","","{A234DF3A-9F10-49AD-933B-2E1CC1070A95}","","1","True","0","0","","","0","0","","","","","","","","","","","Microsoft.SharePoint.Client.FieldLookupValue","Microsoft.SharePoint.Client.FieldLookupValue","Microsoft.SharePoint.Client.FieldLookupValue","2024-10-29T16:43:59Z","0","Microsoft.SharePoint.Client.FieldLookupValue","",""
"0x01006CB066853BDEA2408B767566405CF65D00125650AF1F7ED541BD977FA960502BB6","Regular",,,,,,,"02/12/2024 18:22:00","465","200","153","Inserido com Sucesso no Helpdesk","9915","39",,,,"57","25/11/2024 18:24:00","25/11/2024 18:22:53","Microsoft.SharePoint.Client.FieldUserValue","Microsoft.SharePoint.Client.FieldUserValue",,,"2","1","1024","2.0","False","0",,"5700","36e5e4f4-5858-43ce-bdb6-4769636d881a",,"/sites/App5S/Lists/Tratativas/57_.000","/sites/App5S/Lists/Tratativas","2024-11-25T18:22:53Z","2024-11-25T18:22:53Z","0","Microsoft.SharePoint.Client.FieldLookupValue","57_.000","f5e69c4d-f13f-4faa-9bf6-947494ad0ee1","{465066B6-F61D-407B-8D05-5059D7907D09}","Microsoft.SharePoint.Client.FieldLookupValue","","{A234DF3A-9F10-49AD-933B-2E1CC1070A95}","","1","True","0","0","","","0","0","","","","","","","","","","","Microsoft.SharePoint.Client.FieldLookupValue","Microsoft.SharePoint.Client.FieldLookupValue","Microsoft.SharePoint.Client.FieldLookupValue","2024-11-25T18:24:00Z","0","Microsoft.SharePoint.Client.FieldLookupValue","",""
"0x01006CB066853BDEA2408B767566405CF65D00125650AF1F7ED541BD977FA960502BB6","Erro",,,,,,,"02/12/2024 18:23:00","874","400","75","Falha na conexão, tente REENVIAR",,"43",,,,"58","25/11/2024 18:23:59","25/11/2024 18:23:31","Microsoft.SharePoint.Client.FieldUserValue","Microsoft.SharePoint.Client.FieldUserValue",,,"2","1","1024","2.0","False","0",,"5800","ffa9289f-0e0b-42b3-8018-112d88fba934",,"/sites/App5S/Lists/Tratativas/58_.000","/sites/App5S/Lists/Tratativas","2024-11-25T18:23:31Z","2024-11-25T18:23:31Z","0","Microsoft.SharePoint.Client.FieldLookupValue","58_.000","62eadb07-b45e-41cc-8826-29057e7ef7e9","{465066B6-F61D-407B-8D05-5059D7907D09}","Microsoft.SharePoint.Client.FieldLookupValue","","{A234DF3A-9F10-49AD-933B-2E1CC1070A95}","","1","True","0","0","","","0","0","","","","","","","","","","","Microsoft.SharePoint.Client.FieldLookupValue","Microsoft.SharePoint.Client.FieldLookupValue","Microsoft.SharePoint.Client.FieldLookupValue","2024-11-25T18:23:59Z","0","Microsoft.SharePoint.Client.FieldLookupValue","",""
"0x01006CB066853BDEA2408B767566405CF65D00125650AF1F7ED541BD977FA960502BB6","Regular",,,,,,,"02/12/2024 18:24:00","874","200","76","Inserido com Sucesso no Helpdesk","9916","42",,,,"59","25/11/2024 18:24:57","25/11/2024 18:24:18","Microsoft.SharePoint.Client.FieldUserValue","Microsoft.SharePoint.Client.FieldUserValue",,,"2","1","1024","2.0","False","0",,"5900","2897529a-2ee5-44cc-864c-32066859f02a",,"/sites/App5S/Lists/Tratativas/59_.000","/sites/App5S/Lists/Tratativas","2024-11-25T18:24:18Z","2024-11-25T18:24:18Z","0","Microsoft.SharePoint.Client.FieldLookupValue","59_.000","c5212fd5-781e-4de1-a859-f3b0bdf9067f","{465066B6-F61D-407B-8D05-5059D7907D09}","Microsoft.SharePoint.Client.FieldLookupValue","","{A234DF3A-9F10-49AD-933B-2E1CC1070A95}","","1","True","0","0","","","0","0","","","","","","","","","","","Microsoft.SharePoint.Client.FieldLookupValue","Microsoft.SharePoint.Client.FieldLookupValue","Microsoft.SharePoint.Client.FieldLookupValue","2024-11-25T18:24:57Z","0","Microsoft.SharePoint.Client.FieldLookupValue","",""
"0x01006CB066853BDEA2408B767566405CF65D00125650AF1F7ED541BD977FA960502BB6","Regular",,,,,,,"02/12/2024 18:24:00","874","200","77","Inserido com Sucesso no Helpdesk","9917","40",,,,"60","25/11/2024 18:26:21","25/11/2024 18:24:55","Microsoft.SharePoint.Client.FieldUserValue","Microsoft.SharePoint.Client.FieldUserValue",,,"2","1","1024","2.0","False","0",,"6000","03086387-1ad2-4bbc-a73f-41e59836bd50",,"/sites/App5S/Lists/Tratativas/60_.000","/sites/App5S/Lists/Tratativas","2024-11-25T18:24:55Z","2024-11-25T18:24:55Z","0","Microsoft.SharePoint.Client.FieldLookupValue","60_.000","bacba7cd-aa3f-4441-bbee-1b01769c783c","{465066B6-F61D-407B-8D05-5059D7907D09}","Microsoft.SharePoint.Client.FieldLookupValue","","{A234DF3A-9F10-49AD-933B-2E1CC1070A95}","","1","True","0","0","","","0","0","","","","","","","","","","","Microsoft.SharePoint.Client.FieldLookupValue","Microsoft.SharePoint.Client.FieldLookupValue","Microsoft.SharePoint.Client.FieldLookupValue","2024-11-25T18:26:21Z","0","Microsoft.SharePoint.Client.FieldLookupValue","",""
"0x01006CB066853BDEA2408B767566405CF65D00125650AF1F7ED541BD977FA960502BB6","Erro",,,,,,,"02/12/2024 18:25:00","199","400","38","Falha na conexão, tente REENVIAR",,"41",,,,"61","25/11/2024 18:26:21","25/11/2024 18:25:36","Microsoft.SharePoint.Client.FieldUserValue","Microsoft.SharePoint.Client.FieldUserValue",,,"2","1","1024","2.0","False","0",,"6100","20571274-b0a3-4169-9d97-bb4600db5921",,"/sites/App5S/Lists/Tratativas/61_.000","/sites/App5S/Lists/Tratativas","2024-11-25T18:25:36Z","2024-11-25T18:25:36Z","0","Microsoft.SharePoint.Client.FieldLookupValue","61_.000","d2c04e90-42de-4ccf-8d56-68510ae40fd4","{465066B6-F61D-407B-8D05-5059D7907D09}","Microsoft.SharePoint.Client.FieldLookupValue","","{A234DF3A-9F10-49AD-933B-2E1CC1070A95}","","1","True","0","0","","","0","0","","","","","","","","","","","Microsoft.SharePoint.Client.FieldLookupValue","Microsoft.SharePoint.Client.FieldLookupValue","Microsoft.SharePoint.Client.FieldLookupValue","2024-11-25T18:26:21Z","0","Microsoft.SharePoint.Client.FieldLookupValue","",""
"0x01006CB066853BDEA2408B767566405CF65D00125650AF1F7ED541BD977FA960502BB6","Regular",,,,,,,"05/12/2024 16:45:00","1118","200","90","Inserido com Sucesso no Helpdesk","10002","45",,,,"62","28/11/2024 16:46:57","28/11/2024 16:46:07","Microsoft.SharePoint.Client.FieldUserValue","Microsoft.SharePoint.Client.FieldUserValue",,,"2","1","1024","2.0","False","0",,"6200","4c4f8b21-c73a-4266-a00c-e506d9121918",,"/sites/App5S/Lists/Tratativas/62_.000","/sites/App5S/Lists/Tratativas","2024-11-28T16:46:07Z","2024-11-28T16:46:07Z","0","Microsoft.SharePoint.Client.FieldLookupValue","62_.000","42917237-ccac-4911-acc7-c64ae9f5b844","{465066B6-F61D-407B-8D05-5059D7907D09}","Microsoft.SharePoint.Client.FieldLookupValue","","{A234DF3A-9F10-49AD-933B-2E1CC1070A95}","","1","True","0","0","","","0","0","","","","","","","","","","","Microsoft.SharePoint.Client.FieldLookupValue","Microsoft.SharePoint.Client.FieldLookupValue","Microsoft.SharePoint.Client.FieldLookupValue","2024-11-28T16:46:57Z","0","Microsoft.SharePoint.Client.FieldLookupValue","",""
"0x01006CB066853BDEA2408B767566405CF65D00125650AF1F7ED541BD977FA960502BB6","Erro",,,,,,,"10/12/2024 11:03:00","2","400","53","Falha na conexão, tente REENVIAR",,"46",,,,"63","03/12/2024 11:05:02","03/12/2024 11:03:36","Microsoft.SharePoint.Client.FieldUserValue","Microsoft.SharePoint.Client.FieldUserValue",,,"2","1","1024","2.0","False","0",,"6300","2f9b511f-7d2b-4f56-9382-e290bab2b310",,"/sites/App5S/Lists/Tratativas/63_.000","/sites/App5S/Lists/Tratativas","2024-12-03T11:03:36Z","2024-12-03T11:03:36Z","0","Microsoft.SharePoint.Client.FieldLookupValue","63_.000","9ffb1102-1dd7-4a1e-8190-7b59e6ee2108","{465066B6-F61D-407B-8D05-5059D7907D09}","Microsoft.SharePoint.Client.FieldLookupValue","","{A234DF3A-9F10-49AD-933B-2E1CC1070A95}","","1","True","0","0","","","0","0","","","","","","","","","","","Microsoft.SharePoint.Client.FieldLookupValue","Microsoft.SharePoint.Client.FieldLookupValue","Microsoft.SharePoint.Client.FieldLookupValue","2024-12-03T11:05:02Z","0","Microsoft.SharePoint.Client.FieldLookupValue","",""
